category,company,env_relevant,has_metric,sentence,source_file,year
metric,NYSE_MUR_ESG,True,True,Our average recycled/freshwater ratio 100% 100% 92% 97% 96% used per well completion has increased approximately 400% 80% since 2017.,NYSE_MUR_2021_esg.jsonl,2021
governance,NYSE_MUR_ESG,True,False,"These groups include the Offshore Operators 2017 2018 2019 2020 Committee (OOC) Water Subcommittee, Montney Water Ground Water Municipal Surface Recycled Operators Group (MWOG), Fox Creek Operators Group (FCOG) Water Management Sub-Committee, Kiskatinaw River Users Group and the South Texas Energy & Economic Roundtable (STEER) Water Committee.",NYSE_MUR_2021_esg.jsonl,2021
other,NYSE_MUR_ESG,True,False,"Once an onshore well is wells in ways that will prevent loss of well control and, in the brought online, its parameters, such as flow and pressures, can be case of onshore wells, ensure the protection of freshwater monitored remotely 24/7 in our ROC.",NYSE_MUR_2021_esg.jsonl,2021
other,NYSE_MUR_ESG,True,False,"We work to ensure downhole isolation wellbore and surface equipment to prevent corrosion for of hydrocarbon and sulfur zones, protection of any freshwater the life of the well.",NYSE_MUR_2021_esg.jsonl,2021
other,NYSE_MUR_ESG,True,False,"In our offshore operations, our optimized chemical usage reduces • We transitioned to a newly developed low dosage hydrate risks associated with the transportation of materials, as well as inhibitors (LDHI) product in December 2020, resulting in a transportation-related emissions.",NYSE_MUR_2021_esg.jsonl,2021
vision,NYSE_MUR_ESG,True,False,"We conduct to more closely monitor and optimize chemical usage, research into new sustainable chemistries and into implementing allowing for targeted rightsizing of pump infrastructure short- and long-term sustainability and environmental science- and the identification of operational strategies to mitigate based targets, including reduction in emissions and waste.",NYSE_MUR_2021_esg.jsonl,2021
other,NYSE_MUR_ESG,True,False,Waste prevention and significantly reduces the volume of base fluid used to drill wells reduction at source are Murphy’s preferential options and are that must be “made up” or added back into the process from deployed whenever possible.,NYSE_MUR_2021_esg.jsonl,2021
other,NYSE_MUR_ESG,True,False,We saw an increase of impacts and waste.,NYSE_MUR_2021_esg.jsonl,2021
metric,NYSE_MUR_ESG,True,True,The restatement resulted in the 2020 Scope 1 We participate in several industry initiatives working to improve GHG emissions data being 14% lower than originally reported sustainability reporting.,NYSE_MUR_2022_esg.jsonl,2022
vision,NYSE_MUR_ESG,True,False,The Company has also this past year as we work toward aligning our actions and long- negotiated produced water sharing opportunities with nearby term goals of protecting the environment.,NYSE_MUR_2022_esg.jsonl,2022
metric,NYSE_MUR_ESG,True,True,"At our Delta House facility, we saw continue targeting emissions reductions onshore by employing a 25% reduction,",NYSE_MUR_2022_esg.jsonl,2022
metric,NYSE_MUR_ESG,True,True,"Medusa platforms currently available technology, the team has worked to electrify we achieved a 50% reduction in chemical usage.",NYSE_MUR_2022_esg.jsonl,2022
action,NYSE_MUR_ESG,True,False,"In the field, we have we were able to reduce the amount of steel used in the design, installed a vehicle monitoring system in all Company vehicles to resulting in weight savings and lower emissions.",NYSE_MUR_2022_esg.jsonl,2022
vision,NYSE_MUR_ESG,True,False,"This pilot is It is important to note that we have received independent aimed at the assessment and documentation of ESG performance assurance of our absolute 2021 total Scope 1 and Scope 2 GHG by Murphy and contractor companies, including verification of emissions for the second year in a row.",NYSE_MUR_2022_esg.jsonl,2022
vision,NYSE_MUR_ESG,True,False,"While providing further transparency on ESG practices, when compared to our industry, and when compared against our this will also enable Murphy to strengthen its partnerships with 2019 baseline, we have seen improvements in our GHG, methane contractors as we work to achieve our goals.",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"EXPANDING OUR DIVERSITY PRACTICES CONSERVING OUR WATER Murphy’s diversity, equity and inclusion practices are constantly Our drilling and completions team recently formalized an onshore evolving, and we continue to review internal policies and water management policy to better govern responsible water practices to ensure they are inclusive and equitable.",NYSE_MUR_2022_esg.jsonl,2022
metric,NYSE_MUR_ESG,True,True,"Overall, the percentage of recycled water to total water Lastly, it is important that we work with suppliers who align with consumed in Murphy’s onshore operations has increased to 17% Murphy’s policies",NYSE_MUR_2022_esg.jsonl,2022
metric,NYSE_MUR_ESG,True,True,therefore we are working in 2021 from 4% in 2020.,NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"They recognized that protecting and conserving the environment, investing in our people and communities and with the protection of the protecting the health and safety of our workforce are not only the “right” things to do, they also underpin our financial stability and environment and climate.",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"global energy transition it requires, also presents important risks and opportunities for our industry and our Company.",NYSE_MUR_2022_esg.jsonl,2022
vision,NYSE_MUR_ESG,True,False,We believe our longtime commitment to operating responsibly and using resources efficiently – and our environmentally Our Climate Change Position advantaged portfolio – position us to meet the challenges Find out more about our climate change and seize the opportunities of the energy transition so we position on the Murphy Oil Corporation can remain an industry leader for years to come.,NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"Ensure the Company has timely and accurate information regarding laws, regulations and industry trends related SUSTAINABILITY WORKING GROUP to ESG matters, including climate; responsible business The Sustainability Working Group is a cross-functional team conduct; the community; and diversity, equity and inclusion.",NYSE_MUR_2022_esg.jsonl,2022
vision,NYSE_MUR_ESG,True,False,"the same time, access to affordable, reliable, secure energy We have also committed to reduce our Scope 1",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,2 GHG is essential to improving the world’s quality of life,NYSE_MUR_2022_esg.jsonl,2022
metric,NYSE_MUR_ESG,True,True,the emissions intensity by 15% to 20% by 2030 against a 2019 functioning of the global economy.,NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"We believe that as the energy baseline, excluding the Malaysia operations, which we divested in economy transitions under the Paris Agreement, oil and natural 2019.",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"We continue to capture, track and improve our reporting of gas will continue to play a vital role in the long-term energy mix.",NYSE_MUR_2022_esg.jsonl,2022
governance,NYSE_MUR_ESG,True,False,"At Murphy, we are committed to reducing our GHG emissions, In this section, we share our efforts to improve our emissions and focused on understanding and mitigating climate change performance and our climate governance, strategy, risk risks.",NYSE_MUR_2022_esg.jsonl,2022
vision,NYSE_MUR_ESG,True,False,"To guide our climate change strategy, Murphy has adopted identification and management and metrics and targets, in a climate change position, and we are setting meaningful alignment with the Task Force on Climate-related Financial emissions goals.",NYSE_MUR_2022_esg.jsonl,2022
metric,NYSE_MUR_ESG,True,True,Progress Target Progress reduction of on track Reduce 15-20% 20% ▼ ▼ Scope 1,NYSE_MUR_2022_esg.jsonl,2022
action,NYSE_MUR_ESG,True,False,"2 GHG Emissions Intensity by 2030 (from 2019) achieved in 2021 0 In 2020, we became a TCFD supporter",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,adopted its framework to begin our climate-related reporting.,NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,We have continually refined our emission surveys as we strive for improved measuring and tracking.,NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"The team maintains a funnel of project ideas prioritized by impact, feasibility and cost, We have made investments to reduce GHG and other emissions, addressing both the short and long term.",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,We follow a rigorous inspection,NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,Scope 2 emissions fell by maintenance program to keep operations running clean,NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"total company GHG emissions intensity decreased by efficiently,",NYSE_MUR_2022_esg.jsonl,2022
metric,NYSE_MUR_ESG,True,True,facility design teams work almost 50%.,NYSE_MUR_2022_esg.jsonl,2022
metric,NYSE_MUR_ESG,True,True,"Through our targeted efforts, as outlined below, collaboratively to incorporate GHG reduction technologies our emissions intensity decreased by about 20% from 2019",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"practices into our existing operations,",NYSE_MUR_2022_esg.jsonl,2022
vision,NYSE_MUR_ESG,True,False,"new to 2021, putting us on a clear path to achieving our goal of infrastructure.",NYSE_MUR_2022_esg.jsonl,2022
vision,NYSE_MUR_ESG,True,False,"As a result, the Company is monitoring enables us to detect leaks sooner, target targeting efforts to reduce methane emissions and has built significant leaks and implement repairs faster and more redundant pipelines to minimize flaring due to downstream third- efficiently.",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"It is also investing in technologies that reduce • Piloting of thermal cameras for remote monitoring of flares, venting",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"fugitive emissions, including: ponds",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"other locations • Electrifying facilities, pumping units",NYSE_MUR_2022_esg.jsonl,2022
metric,NYSE_MUR_ESG,True,True,"instrument air Consequently, our methane intensity has decreased by 28% from compressors 2019 to 2021.",NYSE_MUR_2022_esg.jsonl,2022
other,NYSE_MUR_ESG,True,False,"Strategies we helping our contractors and Murphy assess and document X X are using to reduce combustion-related emissions include: ESG performance, including desktop review and verification of their emissions data and implementation assessments of ESG • Dual-fuel fracturing fleet – Beginning the fourth quarter programs.",NYSE_MUR_2022_esg.jsonl,2022
vision,NYSE_MUR_ESG,True,False,"The dual-fuel fleet partially our Company’s goal to reduce emissions displaces diesel consumption with natural gas (field gas where readily available, or compressed natural gas, CNG).",NYSE_MUR_2022_esg.jsonl,2022
action,NYSE_MUR_ESG,True,False,"production system, installed in the US Gulf of Mexico in • Truck transportation – We have reduced truck 2022, is expected to reduce emissions by over 92 mtCO e 2 transportation by connecting production in our operating each year, or ~2,800 mtCO e over the life of the field.",NYSE_MUR_2022_esg.jsonl,2022
